origin,destination,count
PA,NJ,19733
PA,NM,492
PA,NY,26596
PA,NC,9450
PA,ND,652
PA,OH,14292
PA,OK,1116
PA,OR,1407
PA,RI,1125
PA,SC,3523
PA,SD,57
PA,TN,3360
PA,TX,9107
PA,UT,1496
PA,VT,389
PA,VA,12009
PA,WA,2296
PA,WV,4205
PA,WI,1294
PA,WY,284
RI,AL,0
RI,AZ,72
RI,AR,0
RI,CA,1103
RI,CO,435
RI,CT,1488
RI,DE,131
RI,FL,5002
RI,GA,337
RI,ID,0
RI,IL,278
RI,IN,49
RI,IA,65
RI,KS,180
RI,KY,640
RI,LA,268
RI,ME,234
RI,MD,197
RI,MA,10182
RI,MI,385
RI,MN,0
RI,MS,41
RI,MO,359
RI,MT,0
RI,NE,0
RI,NV,86
RI,NH,608
RI,NJ,463
RI,NM,0
RI,NY,1393
RI,NC,444
RI,ND,0
RI,OH,369
RI,OK,152
RI,OR,0
RI,PA,799
RI,SC,453
RI,SD,7
RI,TN,14
RI,TX,1297
RI,UT,0
RI,VT,401
RI,VA,1897
RI,WA,463
RI,WV,284
RI,WI,368
RI,WY,13
SC,AL,2036
SC,AZ,1774
SC,AR,235
SC,CA,5758
SC,CO,718
SC,CT,997
SC,DE,153
SC,FL,11953
SC,GA,16914
SC,ID,55
SC,IL,1582
SC,IN,3306
SC,IA,172
SC,KS,1102
SC,KY,1387
SC,LA,1573
SC,ME,587
SC,MD,2882
SC,MA,1621
SC,MI,2185
SC,MN,447
SC,MS,398
SC,MO,267
SC,MT,77
SC,NE,243
SC,NV,165
SC,NH,588
SC,NJ,1586
SC,NM,145
SC,NY,6947
SC,NC,20427
SC,ND,1
SC,OH,3826
SC,OK,2015
SC,OR,370
SC,PA,3438
SC,RI,223
SC,SD,529
SC,TN,5531
SC,TX,4075
SC,UT,309
SC,VT,21
SC,VA,6612
SC,WA,1519
SC,WV,1857
SC,WI,377
SC,WY,219
SD,AL,90
SD,AZ,1657
SD,AR,0
SD,CA,1004
SD,CO,1340
SD,CT,0
SD,DE,0
SD,FL,716
SD,GA,536
SD,ID,842
SD,IL,1318
SD,IN,235
SD,IA,2842
SD,KS,104
SD,KY,0
SD,LA,37
SD,ME,42
SD,MD,0
SD,MA,44
SD,MI,571
SD,MN,5305
SD,MS,6
SD,MO,361
SD,MT,227
SD,NE,2999
SD,NV,588
SD,NH,86
SD,NJ,0
SD,NM,240
SD,NY,112
SD,NC,565
SD,ND,1293
SD,OH,34
SD,OK,600
SD,OR,417
SD,PA,142
SD,RI,0
SD,SC,62
SD,TN,181
SD,TX,1486
SD,UT,128
SD,VT,0
SD,VA,908
SD,WA,227
SD,WV,0
SD,WI,590
SD,WY,1043
TN,AL,8710
TN,AZ,1680
TN,AR,6462
TN,CA,8761
TN,CO,3193
TN,CT,123
TN,DE,221
TN,FL,10451
TN,GA,16898
TN,ID,296
TN,IL,3223
TN,IN,3879
TN,IA,623
TN,KS,1066
TN,KY,16852
TN,LA,2495
TN,ME,394
TN,MD,1942
TN,MA,371
TN,MI,3106
TN,MN,874
TN,MS,7683
TN,MO,2676
TN,MT,266
TN,NE,226
TN,NV,96
TN,NH,126
TN,NJ,1412
TN,NM,899
TN,NY,2660
TN,NC,6057
TN,ND,113
TN,OH,6468
TN,OK,1700
TN,OR,673
TN,PA,3742
TN,RI,210
TN,SC,3324
TN,SD,0
TN,TX,10788
TN,UT,549
TN,VT,327
TN,VA,7482
TN,WA,2342
TN,WV,546
TN,WI,744
TN,WY,69
TX,AL,7973
TX,AZ,12688
TX,AR,14767
TX,CA,37087
TX,CO,22390
TX,CT,1214
TX,DE,883
TX,FL,25532
TX,GA,15760
TX,ID,1303
TX,IL,11011
TX,IN,6326
TX,IA,2334
TX,KS,6575
TX,KY,4661
TX,LA,30292
TX,ME,1637
TX,MD,3619
TX,MA,5203
TX,MI,9935
TX,MN,3062
TX,MS,5243
TX,MO,10293
TX,MT,1329
TX,NE,5343
TX,NV,7249
TX,NH,605
TX,NJ,3801
TX,NM,13633
TX,NY,9151
TX,NC,6621
TX,ND,1862
TX,OH,11987
TX,OK,31595
TX,OR,4498
TX,PA,7006
TX,RI,207
TX,SC,8623
TX,SD,1156
TX,TN,7009
TX,UT,4507
TX,VT,185
TX,VA,11655
TX,WA,15491
TX,WV,1574
TX,WI,1984
TX,WY,1398
UT,AL,300
UT,AZ,10577
UT,AR,0
UT,CA,8944
UT,CO,3856
UT,CT,398
UT,DE,475
UT,FL,2343
UT,GA,793
UT,ID,6059
UT,IL,951
UT,IN,123
UT,IA,1482
UT,KS,196
UT,KY,140
UT,LA,179
UT,ME,182
UT,MD,223
UT,MA,548
UT,MI,642
UT,MN,919
UT,MS,332
UT,MO,1697
UT,MT,1232
UT,NE,734
UT,NV,3365
UT,NH,158
UT,NJ,256
UT,NM,303
UT,NY,773
UT,NC,961
UT,ND,429
UT,OH,691
UT,OK,587
UT,OR,3443
UT,PA,1246
UT,RI,181
UT,SC,181
UT,SD,560
UT,TN,200
UT,TX,5234
UT,VT,182
UT,VA,1426
UT,WA,4789
UT,WV,114
UT,WI,890
UT,WY,2140
VT,AL,66
VT,AZ,0
VT,AR,0
VT,CA,745
VT,CO,914
VT,CT,608
VT,DE,0
VT,FL,2019
VT,GA,361
VT,ID,0
VT,IL,49
VT,IN,530
VT,IA,38
VT,KS,0
VT,KY,151
VT,LA,87
VT,ME,612
VT,MD,40
VT,MA,2246
VT,MI,0
VT,MN,177
VT,MS,0
VT,MO,88
VT,MT,53
VT,NE,0
VT,NV,0
VT,NH,2138
VT,NJ,0
VT,NM,71
VT,NY,3882
VT,NC,212
VT,ND,0
VT,OH,68
VT,OK,0
VT,OR,176
VT,PA,446
VT,RI,621
VT,SC,91
VT,SD,0
VT,TN,38
VT,TX,349
VT,UT,122
VT,VA,173
VT,WA,119
VT,WV,23
VT,WI,342
VT,WY,4
VA,AL,4935
VA,AZ,2233
VA,AR,1245
VA,CA,15753
VA,CO,6281
VA,CT,2555
VA,DE,1064
VA,FL,16614
VA,GA,9438
VA,ID,905
VA,IL,5233
VA,IN,1486
VA,IA,720
VA,KS,1986
VA,KY,5154
VA,LA,2055
VA,ME,570
VA,MD,22089
VA,MA,2984
VA,MI,2327
VA,MN,1034
VA,MS,1453
VA,MO,2684
VA,MT,278
VA,NE,615
VA,NV,1740
VA,NH,880
VA,NJ,4458
VA,NM,425
VA,NY,10800
VA,NC,27302
VA,ND,166
VA,OH,5425
VA,OK,1013
VA,OR,1179
VA,PA,8419
VA,RI,485
VA,SC,7879
VA,SD,79
VA,TN,6098
VA,TX,13231
VA,UT,2413
VA,VT,740
VA,WA,4233
VA,WV,5561
VA,WI,2573
VA,WY,451
WA,AL,2621
WA,AZ,13940
WA,AR,1477
WA,CA,36481
WA,CO,5524
WA,CT,2255
WA,DE,482
WA,FL,6339
WA,GA,3701
WA,ID,8991
WA,IL,3075
WA,IN,1028
WA,IA,856
WA,KS,772
WA,KY,1121
WA,LA,1075
WA,ME,88
WA,MD,1525
WA,MA,1673
WA,MI,1430
WA,MN,1413
WA,MS,286
WA,MO,2518
WA,MT,3835
WA,NE,835
WA,NV,4680
WA,NH,428
WA,NJ,2454
WA,NM,924
WA,NY,2986
WA,NC,3295
WA,ND,404
WA,OH,1979
WA,OK,1246
WA,OR,21862
WA,PA,3688
WA,RI,262
WA,SC,2510
WA,SD,557
WA,TN,2852
WA,TX,15325
WA,UT,4825
WA,VT,156
WA,VA,4615
WA,WV,83
WA,WI,1555
WA,WY,1803
WV,AL,65
WV,AZ,70
WV,AR,24
WV,CA,832
WV,CO,412
WV,CT,46
WV,DE,198
WV,FL,4964
WV,GA,1340
WV,ID,0
WV,IL,352
WV,IN,216
WV,IA,115
WV,KS,0
WV,KY,1174
WV,LA,110
WV,ME,43
WV,MD,2027
WV,MA,911
WV,MI,417
WV,MN,92
WV,MS,303
WV,MO,196
WV,MT,14
WV,NE,24
WV,NV,0
WV,NH,0
WV,NJ,1252
WV,NM,0
WV,NY,631
WV,NC,2780
WV,ND,0
WV,OH,7548
WV,OK,44
WV,OR,66
WV,PA,4631
WV,RI,199
WV,SC,1680
WV,SD,0
WV,TN,1385
WV,TX,663
WV,UT,270
WV,VT,53
WV,VA,9041
WV,WA,157
WV,WI,1090
WV,WY,0
WI,AL,417
WI,AZ,6473
WI,AR,687
WI,CA,5668
WI,CO,3995
WI,CT,660
WI,DE,55
WI,FL,7412
WI,GA,2727
WI,ID,165
WI,IL,14507
WI,IN,2923
WI,IA,2537
WI,KS,893
WI,KY,581
WI,LA,339
WI,ME,321
WI,MD,353
WI,MA,441
WI,MI,4018
WI,MN,19255
WI,MS,1136
WI,MO,1503
WI,MT,146
WI,NE,560
WI,NV,2672
WI,NH,0
WI,NJ,214
WI,NM,340
WI,NY,1878
WI,NC,2291
WI,ND,1398
WI,OH,2534
WI,OK,942
WI,OR,914
WI,PA,2426
WI,RI,2
WI,SC,341
WI,SD,481
WI,TN,1213
WI,TX,5982
WI,UT,158
WI,VT,137
WI,VA,858
WI,WA,1491
WI,WV,42
WI,WY,168
WY,AL,9
WY,AZ,2510
WY,AR,252
WY,CA,2047
WY,CO,2942
WY,CT,65
WY,DE,463
WY,FL,846
WY,GA,504
WY,ID,487
WY,IL,58
WY,IN,117
WY,IA,140
WY,KS,1285
WY,KY,57
WY,LA,357
WY,ME,21
WY,MD,80
WY,MA,0
WY,MI,841
WY,MN,224
WY,MS,0
WY,MO,1120
WY,MT,2413
WY,NE,965
WY,NV,933
WY,NH,162
WY,NJ,15
WY,NM,283
WY,NY,688
WY,NC,153
WY,ND,139
WY,OH,1280
WY,OK,1763
WY,OR,914
WY,PA,195
WY,RI,23
WY,SC,632
WY,SD,1310
WY,TN,131
WY,TX,2500
WY,UT,1058
WY,VT,38
WY,VA,190
WY,WA,1507
WY,WV,0
WY,WI,14
