origin,destination,count
PA,TX,5615
PA,UT,1205
PA,VT,545
PA,VA,13933
PA,WA,1572
PA,WV,3559
PA,WI,1024
PA,WY,268
RI,AL,0
RI,AZ,858
RI,AR,0
RI,CA,1664
RI,CO,508
RI,CT,3963
RI,DE,413
RI,FL,2071
RI,GA,778
RI,ID,6
RI,IL,423
RI,IN,0
RI,IA,0
RI,KS,0
RI,KY,100
RI,LA,78
RI,ME,612
RI,MD,1092
RI,MA,8885
RI,MI,223
RI,MN,463
RI,MS,200
RI,MO,0
RI,MT,0
RI,NE,95
RI,NV,118
RI,NH,867
RI,NJ,1135
RI,NM,0
RI,NY,1901
RI,NC,1219
RI,ND,0
RI,OH,489
RI,OK,0
RI,OR,73
RI,PA,1065
RI,SC,1458
RI,SD,0
RI,TN,166
RI,TX,303
RI,UT,85
RI,VT,324
RI,VA,1666
RI,WA,430
RI,WV,0
RI,WI,420
RI,WY,0
SC,AL,1679
SC,AZ,1804
SC,AR,974
SC,CA,3426
SC,CO,531
SC,CT,1688
SC,DE,135
SC,FL,9728
SC,GA,16774
SC,ID,39
SC,IL,2620
SC,IN,1420
SC,IA,327
SC,KS,1296
SC,KY,915
SC,LA,1819
SC,ME,239
SC,MD,4113
SC,MA,1371
SC,MI,2090
SC,MN,667
SC,MS,1486
SC,MO,1928
SC,MT,34
SC,NE,100
SC,NV,963
SC,NH,158
SC,NJ,1535
SC,NM,340
SC,NY,3389
SC,NC,24793
SC,ND,52
SC,OH,3083
SC,OK,178
SC,OR,295
SC,PA,2479
SC,RI,236
SC,SD,68
SC,TN,2853
SC,TX,6777
SC,UT,1454
SC,VT,68
SC,VA,9870
SC,WA,1495
SC,WV,792
SC,WI,732
SC,WY,1113
SD,AL,53
SD,AZ,2530
SD,AR,0
SD,CA,367
SD,CO,1139
SD,CT,41
SD,DE,0
SD,FL,422
SD,GA,634
SD,ID,837
SD,IL,372
SD,IN,255
SD,IA,2330
SD,KS,837
SD,KY,97
SD,LA,46
SD,ME,41
SD,MD,0
SD,MA,54
SD,MI,122
SD,MN,3245
SD,MS,60
SD,MO,381
SD,MT,1557
SD,NE,3795
SD,NV,71
SD,NH,563
SD,NJ,87
SD,NM,417
SD,NY,304
SD,NC,222
SD,ND,1517
SD,OH,0
SD,OK,365
SD,OR,116
SD,PA,308
SD,RI,0
SD,SC,129
SD,TN,86
SD,TX,2421
SD,UT,159
SD,VT,0
SD,VA,193
SD,WA,1016
SD,WV,0
SD,WI,362
SD,WY,646
TN,AL,8241
TN,AZ,1776
TN,AR,6862
TN,CA,6469
TN,CO,1057
TN,CT,362
TN,DE,176
TN,FL,12387
TN,GA,14737
TN,ID,491
TN,IL,5164
TN,IN,3725
TN,IA,806
TN,KS,2291
TN,KY,13581
TN,LA,1416
TN,ME,481
TN,MD,808
TN,MA,1636
TN,MI,4260
TN,MN,1011
TN,MS,10789
TN,MO,4381
TN,MT,18
TN,NE,1160
TN,NV,269
TN,NH,120
TN,NJ,982
TN,NM,159
TN,NY,1838
TN,NC,6836
TN,ND,589
TN,OH,5847
TN,OK,1492
TN,OR,927
TN,PA,2598
TN,RI,44
TN,SC,6454
TN,SD,56
TN,TX,7222
TN,UT,1499
TN,VT,155
TN,VA,7862
TN,WA,894
TN,WV,993
TN,WI,1097
TN,WY,247
TX,AL,8457
TX,AZ,17130
TX,AR,15022
TX,CA,49027
TX,CO,16928
TX,CT,3882
TX,DE,292
TX,FL,30708
TX,GA,16121
TX,ID,5042
TX,IL,14431
TX,IN,10493
TX,IA,4997
TX,KS,8762
TX,KY,6361
TX,LA,30477
TX,ME,1647
TX,MD,10054
TX,MA,3393
TX,MI,9667
TX,MN,6863
TX,MS,5059
TX,MO,10717
TX,MT,902
TX,NE,2468
TX,NV,4990
TX,NH,871
TX,NJ,4490
TX,NM,13150
TX,NY,10292
TX,NC,14325
TX,ND,737
TX,OH,6331
TX,OK,28327
TX,OR,4580
TX,PA,6461
TX,RI,383
TX,SC,6219
TX,SD,1293
TX,TN,12238
TX,UT,6646
TX,VT,629
TX,VA,18639
TX,WA,15382
TX,WV,1184
TX,WI,3734
TX,WY,3012
UT,AL,1387
UT,AZ,7727
UT,AR,525
UT,CA,9726
UT,CO,4678
UT,CT,654
UT,DE,70
UT,FL,2250
UT,GA,711
UT,ID,5921
UT,IL,723
UT,IN,2951
UT,IA,841
UT,KS,1272
UT,KY,464
UT,LA,452
UT,ME,35
UT,MD,1554
UT,MA,253
UT,MI,724
UT,MN,923
UT,MS,282
UT,MO,1749
UT,MT,652
UT,NE,645
UT,NV,7182
UT,NH,29
UT,NJ,159
UT,NM,1860
UT,NY,803
UT,NC,1795
UT,ND,0
UT,OH,2270
UT,OK,670
UT,OR,3998
UT,PA,583
UT,RI,118
UT,SC,387
UT,SD,229
UT,TN,754
UT,TX,3439
UT,VT,58
UT,VA,1071
UT,WA,4929
UT,WV,57
UT,WI,750
UT,WY,1420
VT,AL,351
VT,AZ,316
VT,AR,153
VT,CA,1658
VT,CO,494
VT,CT,1108
VT,DE,0
VT,FL,2404
VT,GA,542
VT,ID,0
VT,IL,546
VT,IN,62
VT,IA,0
VT,KS,22
VT,KY,128
VT,LA,0
VT,ME,522
VT,MD,643
VT,MA,2091
VT,MI,624
VT,MN,271
VT,MS,0
VT,MO,54
VT,MT,168
VT,NE,0
VT,NV,263
VT,NH,1783
VT,NJ,504
VT,NM,342
VT,NY,4528
VT,NC,929
VT,ND,0
VT,OH,84
VT,OK,0
VT,OR,380
VT,PA,913
VT,RI,245
VT,SC,0
VT,SD,0
VT,TN,80
VT,TX,120
VT,UT,604
VT,VA,726
VT,WA,271
VT,WV,29
VT,WI,62
VT,WY,0
VA,AL,2316
VA,AZ,3580
VA,AR,1157
VA,CA,14710
VA,CO,4371
VA,CT,2458
VA,DE,893
VA,FL,19783
VA,GA,12772
VA,ID,952
VA,IL,6401
VA,IN,2400
VA,IA,1289
VA,KS,1594
VA,KY,4204
VA,LA,1538
VA,ME,1962
VA,MD,22977
VA,MA,3533
VA,MI,3526
VA,MN,1468
VA,MS,1844
VA,MO,1518
VA,MT,583
VA,NE,897
VA,NV,1694
VA,NH,616
VA,NJ,4065
VA,NM,964
VA,NY,14517
VA,NC,33832
VA,ND,386
VA,OH,3831
VA,OK,1679
VA,OR,798
VA,PA,11032
VA,RI,575
VA,SC,8560
VA,SD,17
VA,TN,6028
VA,TX,16676
VA,UT,1784
VA,VT,1527
VA,WA,6082
VA,WV,6846
VA,WI,1413
VA,WY,127
WA,AL,1529
WA,AZ,11774
WA,AR,1107
WA,CA,34105
WA,CO,5839
WA,CT,593
WA,DE,207
WA,FL,5452
WA,GA,3886
WA,ID,12195
WA,IL,5358
WA,IN,2066
WA,IA,676
WA,KS,805
WA,KY,868
WA,LA,546
WA,ME,75
WA,MD,937
WA,MA,1990
WA,MI,1983
WA,MN,2352
WA,MS,816
WA,MO,1706
WA,MT,5901
WA,NE,439
WA,NV,5361
WA,NH,1276
WA,NJ,763
WA,NM,1763
WA,NY,1752
WA,NC,2952
WA,ND,605
WA,OH,1420
WA,OK,2193
WA,OR,24230
WA,PA,2863
WA,RI,208
WA,SC,1282
WA,SD,785
WA,TN,1920
WA,TX,10857
WA,UT,4221
WA,VT,252
WA,VA,4712
WA,WV,724
WA,WI,1394
WA,WY,892
WV,AL,154
WV,AZ,52
WV,AR,739
WV,CA,530
WV,CO,155
WV,CT,76
WV,DE,203
WV,FL,3592
WV,GA,3206
WV,ID,70
WV,IL,637
WV,IN,699
WV,IA,133
WV,KS,181
WV,KY,2415
WV,LA,72
WV,ME,95
WV,MD,2719
WV,MA,345
WV,MI,128
WV,MN,80
WV,MS,167
WV,MO,109
WV,MT,70
WV,NE,377
WV,NV,0
WV,NH,0
WV,NJ,183
WV,NM,142
WV,NY,656
WV,NC,5050
WV,ND,0
WV,OH,6837
WV,OK,220
WV,OR,577
WV,PA,2470
WV,RI,0
WV,SC,1142
WV,SD,0
WV,TN,667
WV,TX,1428
WV,UT,88
WV,VT,0
WV,VA,5119
WV,WA,0
WV,WI,0
WV,WY,0
WI,AL,1501
WI,AZ,4367
WI,AR,471
WI,CA,10213
WI,CO,2303
WI,CT,160
WI,DE,0
WI,FL,9286
WI,GA,4028
WI,ID,319
WI,IL,16802
WI,IN,4237
WI,IA,3953
WI,KS,493
WI,KY,708
WI,LA,510
WI,ME,172
WI,MD,621
WI,MA,1545
WI,MI,3723
WI,MN,16941
WI,MS,1620
WI,MO,2473
WI,MT,815
WI,NE,621
WI,NV,1418
WI,NH,0
WI,NJ,678
WI,NM,294
WI,NY,1500
WI,NC,3489
WI,ND,339
WI,OH,1184
WI,OK,440
WI,OR,1615
WI,PA,1524
WI,RI,123
WI,SC,1690
WI,SD,224
WI,TN,1310
WI,TX,4121
WI,UT,781
WI,VT,248
WI,VA,631
WI,WA,1275
WI,WV,43
WI,WY,935
WY,AL,519
WY,AZ,1442
WY,AR,84
WY,CA,1739
WY,CO,6646
WY,CT,0
WY,DE,0
WY,FL,389
WY,GA,380
WY,ID,1047
WY,IL,37
WY,IN,62
WY,IA,502
WY,KS,374
WY,KY,78
WY,LA,587
WY,ME,124
WY,MD,0
WY,MA,105
WY,MI,424
WY,MN,302
WY,MS,0
WY,MO,237
WY,MT,2366
WY,NE,1160
WY,NV,822
WY,NH,335
WY,NJ,175
WY,NM,342
WY,NY,198
WY,NC,592
WY,ND,298
WY,OH,115
WY,OK,546
WY,OR,753
WY,PA,0
WY,RI,0
WY,SC,193
WY,SD,544
WY,TN,133
WY,TX,2700
WY,UT,2446
WY,VT,51
WY,VA,38
WY,WA,515
WY,WV,0
WY,WI,11
