origin,destination,count
PA,NH,674
PA,NJ,22225
PA,NM,809
PA,NY,20514
PA,NC,11155
PA,ND,392
PA,OH,12012
PA,OK,1316
PA,OR,1689
PA,RI,560
PA,SC,4689
PA,SD,209
PA,TN,2562
PA,TX,7161
PA,UT,557
PA,VT,524
PA,VA,11796
PA,WA,2893
PA,WV,4908
PA,WI,2211
PA,WY,95
RI,AL,0
RI,AZ,403
RI,AR,0
RI,CA,526
RI,CO,192
RI,CT,1728
RI,DE,149
RI,FL,1982
RI,GA,43
RI,ID,0
RI,IL,838
RI,IN,174
RI,IA,0
RI,KS,39
RI,KY,289
RI,LA,0
RI,ME,379
RI,MD,782
RI,MA,6965
RI,MI,653
RI,MN,123
RI,MS,145
RI,MO,0
RI,MT,0
RI,NE,0
RI,NV,167
RI,NH,988
RI,NJ,332
RI,NM,46
RI,NY,1913
RI,NC,97
RI,ND,0
RI,OH,444
RI,OK,119
RI,OR,0
RI,PA,377
RI,SC,154
RI,SD,0
RI,TN,805
RI,TX,975
RI,UT,0
RI,VT,227
RI,VA,1543
RI,WA,220
RI,WV,238
RI,WI,0
RI,WY,0
SC,AL,2368
SC,AZ,2310
SC,AR,1496
SC,CA,5016
SC,CO,1231
SC,CT,1140
SC,DE,195
SC,FL,10759
SC,GA,15562
SC,ID,0
SC,IL,1565
SC,IN,584
SC,IA,591
SC,KS,137
SC,KY,1286
SC,LA,1130
SC,ME,148
SC,MD,1710
SC,MA,1659
SC,MI,1446
SC,MN,1597
SC,MS,1860
SC,MO,954
SC,MT,110
SC,NE,65
SC,NV,312
SC,NH,51
SC,NJ,1134
SC,NM,152
SC,NY,7161
SC,NC,23196
SC,ND,0
SC,OH,2479
SC,OK,596
SC,OR,989
SC,PA,1315
SC,RI,61
SC,SD,0
SC,TN,4765
SC,TX,5249
SC,UT,838
SC,VT,134
SC,VA,8339
SC,WA,3047
SC,WV,647
SC,WI,1142
SC,WY,220
SD,AL,31
SD,AZ,1351
SD,AR,243
SD,CA,1604
SD,CO,1847
SD,CT,0
SD,DE,0
SD,FL,430
SD,GA,557
SD,ID,296
SD,IL,292
SD,IN,216
SD,IA,1992
SD,KS,352
SD,KY,163
SD,LA,0
SD,ME,0
SD,MD,49
SD,MA,0
SD,MI,706
SD,MN,3237
SD,MS,56
SD,MO,512
SD,MT,295
SD,NE,2936
SD,NV,1203
SD,NH,0
SD,NJ,0
SD,NM,204
SD,NY,521
SD,NC,362
SD,ND,1038
SD,OH,207
SD,OK,83
SD,OR,741
SD,PA,966
SD,RI,48
SD,SC,95
SD,TN,63
SD,TX,1936
SD,UT,875
SD,VT,153
SD,VA,98
SD,WA,866
SD,WV,0
SD,WI,235
SD,WY,258
TN,AL,7409
TN,AZ,3061
TN,AR,2653
TN,CA,4349
TN,CO,1628
TN,CT,430
TN,DE,146
TN,FL,12882
TN,GA,14445
TN,ID,1153
TN,IL,3999
TN,IN,3093
TN,IA,1617
TN,KS,1152
TN,KY,11153
TN,LA,1853
TN,ME,249
TN,MD,2669
TN,MA,918
TN,MI,4453
TN,MN,1155
TN,MS,8158
TN,MO,3311
TN,MT,111
TN,NE,77
TN,NV,706
TN,NH,372
TN,NJ,852
TN,NM,1269
TN,NY,1730
TN,NC,8685
TN,ND,273
TN,OH,4987
TN,OK,1872
TN,OR,787
TN,PA,1611
TN,RI,71
TN,SC,3816
TN,SD,0
TN,TX,13044
TN,UT,459
TN,VT,125
TN,VA,5842
TN,WA,789
TN,WV,1160
TN,WI,856
TN,WY,495
TX,AL,6500
TX,AZ,14705
TX,AR,13707
TX,CA,36582
TX,CO,22253
TX,CT,1887
TX,DE,178
TX,FL,24039
TX,GA,11424
TX,ID,1746
TX,IL,12245
TX,IN,6335
TX,IA,4131
TX,KS,9217
TX,KY,5758
TX,LA,26134
TX,ME,458
TX,MD,5883
TX,MA,7073
TX,MI,7184
TX,MN,2619
TX,MS,5755
TX,MO,12884
TX,MT,2101
TX,NE,4445
TX,NV,5224
TX,NH,1570
TX,NJ,3434
TX,NM,18511
TX,NY,9692
TX,NC,14329
TX,ND,2513
TX,OH,7465
TX,OK,28238
TX,OR,3826
TX,PA,7778
TX,RI,678
TX,SC,4965
TX,SD,1334
TX,TN,8701
TX,UT,5305
TX,VT,565
TX,VA,12938
TX,WA,11338
TX,WV,968
TX,WI,3039
TX,WY,1990
UT,AL,1336
UT,AZ,7164
UT,AR,361
UT,CA,10653
UT,CO,4748
UT,CT,0
UT,DE,0
UT,FL,2833
UT,GA,380
UT,ID,8014
UT,IL,658
UT,IN,444
UT,IA,146
UT,KS,238
UT,KY,905
UT,LA,473
UT,ME,390
UT,MD,655
UT,MA,207
UT,MI,545
UT,MN,1013
UT,MS,232
UT,MO,1319
UT,MT,964
UT,NE,537
UT,NV,4500
UT,NH,279
UT,NJ,178
UT,NM,1601
UT,NY,910
UT,NC,790
UT,ND,462
UT,OH,485
UT,OK,428
UT,OR,2879
UT,PA,1048
UT,RI,0
UT,SC,455
UT,SD,0
UT,TN,2062
UT,TX,4123
UT,VT,0
UT,VA,1551
UT,WA,4020
UT,WV,112
UT,WI,476
UT,WY,3226
VT,AL,0
VT,AZ,664
VT,AR,0
VT,CA,525
VT,CO,350
VT,CT,458
VT,DE,0
VT,FL,1442
VT,GA,361
VT,ID,0
VT,IL,260
VT,IN,45
VT,IA,45
VT,KS,75
VT,KY,525
VT,LA,0
VT,ME,420
VT,MD,350
VT,MA,1526
VT,MI,45
VT,MN,0
VT,MS,0
VT,MO,498
VT,MT,0
VT,NE,0
VT,NV,197
VT,NH,2566
VT,NJ,57
VT,NM,309
VT,NY,2900
VT,NC,350
VT,ND,0
VT,OH,182
VT,OK,93
VT,OR,456
VT,PA,215
VT,RI,72
VT,SC,478
VT,SD,0
VT,TN,0
VT,TX,52
VT,UT,297
VT,VA,676
VT,WA,981
VT,WV,208
VT,WI,75
VT,WY,75
VA,AL,2490
VA,AZ,3413
VA,AR,494
VA,CA,14232
VA,CO,2739
VA,CT,1735
VA,DE,1051
VA,FL,20080
VA,GA,8393
VA,ID,611
VA,IL,3831
VA,IN,3673
VA,IA,303
VA,KS,1648
VA,KY,3671
VA,LA,1278
VA,ME,654
VA,MD,24765
VA,MA,4542
VA,MI,2073
VA,MN,2371
VA,MS,572
VA,MO,3206
VA,MT,497
VA,NE,772
VA,NV,1832
VA,NH,745
VA,NJ,2670
VA,NM,290
VA,NY,8881
VA,NC,25662
VA,ND,25
VA,OH,6769
VA,OK,2286
VA,OR,1124
VA,PA,10558
VA,RI,1399
VA,SC,9786
VA,SD,224
VA,TN,8650
VA,TX,13713
VA,UT,3005
VA,VT,400
VA,WA,7266
VA,WV,4999
VA,WI,771
VA,WY,580
WA,AL,1171
WA,AZ,12645
WA,AR,264
WA,CA,30544
WA,CO,7583
WA,CT,2084
WA,DE,377
WA,FL,3573
WA,GA,4495
WA,ID,10876
WA,IL,1642
WA,IN,571
WA,IA,538
WA,KS,1175
WA,KY,716
WA,LA,1509
WA,ME,381
WA,MD,1542
WA,MA,1627
WA,MI,1427
WA,MN,1328
WA,MS,508
WA,MO,1107
WA,MT,3250
WA,NE,1230
WA,NV,3290
WA,NH,261
WA,NJ,964
WA,NM,3004
WA,NY,2503
WA,NC,2874
WA,ND,696
WA,OH,2567
WA,OK,2035
WA,OR,22793
WA,PA,2495
WA,RI,160
WA,SC,3070
WA,SD,1564
WA,TN,1412
WA,TX,8847
WA,UT,3792
WA,VT,128
WA,VA,4373
WA,WV,192
WA,WI,1013
WA,WY,556
WV,AL,41
WV,AZ,595
WV,AR,0
WV,CA,1446
WV,CO,623
WV,CT,442
WV,DE,0
WV,FL,5634
WV,GA,358
WV,ID,133
WV,IL,812
WV,IN,669
WV,IA,0
WV,KS,0
WV,KY,2297
WV,LA,210
WV,ME,0
WV,MD,4363
WV,MA,0
WV,MI,446
WV,MN,200
WV,MS,94
WV,MO,177
WV,MT,0
WV,NE,73
WV,NV,56
WV,NH,0
WV,NJ,358
WV,NM,0
WV,NY,444
WV,NC,3025
WV,ND,0
WV,OH,7814
WV,OK,221
WV,OR,358
WV,PA,4258
WV,RI,150
WV,SC,1190
WV,SD,0
WV,TN,2201
WV,TX,2221
WV,UT,0
WV,VT,0
WV,VA,6779
WV,WA,62
WV,WI,256
WV,WY,0
WI,AL,1155
WI,AZ,5556
WI,AR,821
WI,CA,6031
WI,CO,2499
WI,CT,1092
WI,DE,0
WI,FL,8081
WI,GA,3416
WI,ID,233
WI,IL,15364
WI,IN,1762
WI,IA,2705
WI,KS,1233
WI,KY,1993
WI,LA,237
WI,ME,0
WI,MD,324
WI,MA,546
WI,MI,6291
WI,MN,17929
WI,MS,879
WI,MO,1331
WI,MT,357
WI,NE,1046
WI,NV,419
WI,NH,268
WI,NJ,586
WI,NM,407
WI,NY,2354
WI,NC,2012
WI,ND,749
WI,OH,1771
WI,OK,551
WI,OR,1981
WI,PA,1300
WI,RI,0
WI,SC,1057
WI,SD,736
WI,TN,2831
WI,TX,5927
WI,UT,338
WI,VT,377
WI,VA,2648
WI,WA,2180
WI,WV,150
WI,WY,0
WY,AL,27
WY,AZ,593
WY,AR,443
WY,CA,1336
WY,CO,4418
WY,CT,47
WY,DE,0
WY,FL,191
WY,GA,102
WY,ID,1410
WY,IL,586
WY,IN,413
WY,IA,111
WY,KS,573
WY,KY,292
WY,LA,31
WY,ME,500
WY,MD,230
WY,MA,0
WY,MI,568
WY,MN,343
WY,MS,490
WY,MO,359
WY,MT,1689
WY,NE,1478
WY,NV,144
WY,NH,0
WY,NJ,0
WY,NM,752
WY,NY,151
WY,NC,870
WY,ND,219
WY,OH,144
WY,OK,1713
WY,OR,523
WY,PA,1069
WY,RI,0
WY,SC,382
WY,SD,648
WY,TN,0
WY,TX,1874
WY,UT,2126
WY,VT,52
WY,VA,423
WY,WA,638
WY,WV,0
WY,WI,129
