origin,destination,count
PA,AL,753
PA,AZ,5993
PA,AR,695
PA,CA,9637
PA,CO,4581
PA,CT,3278
PA,DE,8637
PA,FL,28311
PA,GA,6024
PA,ID,652
PA,IL,4988
PA,IN,3814
PA,IA,635
PA,KS,746
PA,KY,1009
PA,LA,499
PA,ME,674
PA,MD,10314
PA,MA,3071
PA,MI,2799
PA,MN,1123
PA,MS,427
PA,MO,1866
PA,MT,891
PA,NE,498
PA,NV,2624
PA,NH,209
PA,NJ,25122
PA,NM,748
PA,NY,17765
PA,NC,10842
PA,ND,175
PA,OH,12360
PA,OK,1109
PA,OR,1388
PA,PA,1164600
PA,RI,224
PA,SC,4467
PA,SD,221
PA,TN,4859
PA,TX,11514
PA,UT,493
PA,VT,976
PA,VA,10394
PA,WA,2073
PA,WV,5523
PA,WI,1853
PA,WY,91
RI,AL,0
RI,AZ,594
RI,AR,0
RI,CA,1714
RI,CO,368
RI,CT,3646
RI,DE,487
RI,FL,6904
RI,GA,671
RI,ID,332
RI,IL,2028
RI,IN,123
RI,IA,61
RI,KS,18
RI,KY,0
RI,LA,0
RI,ME,518
RI,MD,275
RI,MA,7649
RI,MI,174
RI,MN,85
RI,MS,292
RI,MO,276
RI,MT,46
RI,NE,0
RI,NV,0
RI,NH,503
RI,NJ,3253
RI,NM,0
RI,NY,2010
RI,NC,1296
RI,ND,0
RI,OH,370
RI,OK,86
RI,OR,56
RI,PA,442
RI,RI,88817
RI,SC,413
RI,SD,0
RI,TN,293
RI,TX,1920
RI,UT,234
RI,VT,90
RI,VA,1008
RI,WA,69
RI,WV,373
RI,WI,116
RI,WY,0
SC,AL,2426
SC,AZ,1474
SC,AR,1770
SC,CA,2311
SC,CO,1023
SC,CT,477
SC,DE,0
SC,FL,10906
SC,GA,12609
SC,ID,229
SC,IL,2677
SC,IN,1294
SC,IA,479
SC,KS,1360
SC,KY,1547
SC,LA,997
SC,ME,172
SC,MD,1925
SC,MA,673
SC,MI,1769
SC,MN,285
SC,MS,838
SC,MO,1360
SC,MT,489
SC,NE,86
SC,NV,645
SC,NH,1212
SC,NJ,2464
SC,NM,22
SC,NY,4285
SC,NC,20858
SC,ND,39
SC,OH,4296
SC,OK,1257
SC,OR,1430
SC,PA,2968
SC,RI,607
SC,SC,471690
SC,SD,0
SC,TN,3481
SC,TX,4390
SC,UT,54
SC,VT,266
SC,VA,6470
SC,WA,3348
SC,WV,1114
SC,WI,0
SC,WY,0
SD,AL,0
SD,AZ,841
SD,AR,337
SD,CA,1378
SD,CO,1978
SD,CT,0
SD,DE,0
SD,FL,468
SD,GA,79
SD,ID,0
SD,IL,235
SD,IN,392
SD,IA,3708
SD,KS,196
SD,KY,0
SD,LA,91
SD,ME,68
SD,MD,0
SD,MA,166
SD,MI,174
SD,MN,4100
SD,MS,0
SD,MO,527
SD,MT,462
SD,NE,1879
SD,NV,67
SD,NH,0
SD,NJ,56
SD,NM,492
SD,NY,0
SD,NC,189
SD,ND,811
SD,OH,67
SD,OK,763
SD,OR,519
SD,PA,94
SD,RI,0
SD,SC,147
SD,SD,94103
SD,TN,326
SD,TX,797
SD,UT,501
SD,VT,0
SD,VA,194
SD,WA,288
SD,WV,0
SD,WI,784
SD,WY,1200
TN,AL,9037
TN,AZ,4889
TN,AR,5090
TN,CA,3790
TN,CO,2384
TN,CT,366
TN,DE,513
TN,FL,12140
TN,GA,16688
TN,ID,415
TN,IL,3964
TN,IN,3381
TN,IA,701
TN,KS,1743
TN,KY,9452
TN,LA,1880
TN,ME,343
TN,MD,2297
TN,MA,158
TN,MI,2994
TN,MN,1735
TN,MS,10285
TN,MO,3192
TN,MT,146
TN,NE,543
TN,NV,401
TN,NH,27
TN,NJ,633
TN,NM,1075
TN,NY,1820
TN,NC,5680
TN,ND,129
TN,OH,3429
TN,OK,3179
TN,OR,794
TN,PA,1805
TN,RI,304
TN,SC,3825
TN,SD,595
TN,TN,771554
TN,TX,6533
TN,UT,346
TN,VT,0
TN,VA,7476
TN,WA,1622
TN,WV,1051
TN,WI,523
TN,WY,37
TX,AL,7532
TX,AZ,17452
TX,AR,19937
TX,CA,36030
TX,CO,14916
TX,CT,1612
TX,DE,184
TX,FL,25297
TX,GA,14605
TX,ID,2034
TX,IL,11364
TX,IN,6457
TX,IA,4659
TX,KS,6452
TX,KY,6285
TX,LA,15756
TX,ME,1298
TX,MD,7320
TX,MA,3318
TX,MI,6312
TX,MN,3476
TX,MS,6547
TX,MO,9430
TX,MT,866
TX,NE,2802
TX,NV,6054
TX,NH,1552
TX,NJ,4415
TX,NM,15835
TX,NY,6372
TX,NC,12646
TX,ND,1207
TX,OH,7574
TX,OK,26017
TX,OR,3759
TX,PA,5343
TX,RI,474
TX,SC,4963
TX,SD,1793
TX,TN,11770
TX,TX,3488485
TX,UT,3349
TX,VT,528
TX,VA,11762
TX,WA,9550
TX,WV,1345
TX,WI,3388
TX,WY,863
UT,AL,200
UT,AZ,7086
UT,AR,293
UT,CA,11421
UT,CO,5138
UT,CT,42
UT,DE,140
UT,FL,1605
UT,GA,1343
UT,ID,7210
UT,IL,1022
UT,IN,395
UT,IA,691
UT,KS,38
UT,KY,0
UT,LA,50
UT,ME,181
UT,MD,515
UT,MA,641
UT,MI,567
UT,MN,291
UT,MS,442
UT,MO,603
UT,MT,719
UT,NE,1224
UT,NV,6720
UT,NH,272
UT,NJ,538
UT,NM,861
UT,NY,2330
UT,NC,1769
UT,ND,97
UT,OH,2343
UT,OK,977
UT,OR,2534
UT,PA,1510
UT,RI,40
UT,SC,543
UT,SD,165
UT,TN,1044
UT,TX,6393
UT,UT,382590
UT,VT,0
UT,VA,3737
UT,WA,5211
UT,WV,309
UT,WI,266
UT,WY,1530
VT,AL,163
VT,AZ,315
VT,AR,0
VT,CA,656
VT,CO,127
VT,CT,2016
VT,DE,0
VT,FL,1341
VT,GA,506
VT,ID,0
VT,IL,274
VT,IN,113
VT,IA,214
VT,KS,0
VT,KY,0
VT,LA,155
VT,ME,255
VT,MD,183
VT,MA,1748
VT,MI,327
VT,MN,0
VT,MS,0
VT,MO,291
VT,MT,109
VT,NE,0
VT,NV,85
VT,NH,4572
VT,NJ,48
VT,NM,175
VT,NY,2117
VT,NC,516
VT,ND,0
VT,OH,181
VT,OK,14
VT,OR,859
VT,PA,536
VT,RI,0
VT,SC,2426
VT,SD,0
VT,TN,258
VT,TX,482
VT,UT,740
VT,VT,64889
VT,VA,1293
VT,WA,149
VT,WV,0
VT,WI,169
VT,WY,0
VA,AL,2572
VA,AZ,4196
VA,AR,1355
VA,CA,15780
VA,CO,3260
VA,CT,1656
VA,DE,1056
VA,FL,26671
VA,GA,9697
VA,ID,328
VA,IL,3446
VA,IN,3954
VA,IA,322
VA,KS,895
VA,KY,2626
VA,LA,1747
VA,ME,1419
VA,MD,27107
VA,MA,2262
VA,MI,3867
VA,MN,933
VA,MS,1863
VA,MO,1246
VA,MT,362
VA,NE,698
VA,NV,704
VA,NH,1526
VA,NJ,3878
VA,NM,666
VA,NY,9177
VA,NC,27610
VA,ND,91
VA,OH,5088
VA,OK,1751
VA,OR,2269
VA,PA,11232
VA,RI,1224
VA,SC,6522
VA,SD,61
VA,TN,7697
VA,TX,11987
VA,UT,788
VA,VT,409
VA,VA,865315
VA,WA,3655
VA,WV,5535
VA,WI,1576
VA,WY,445
WA,AL,1324
WA,AZ,10335
WA,AR,1062
WA,CA,29727
WA,CO,3650
WA,CT,634
WA,DE,0
WA,FL,5337
WA,GA,7117
WA,ID,10696
WA,IL,2007
WA,IN,1040
WA,IA,1480
WA,KS,754
WA,KY,1763
WA,LA,1178
WA,ME,149
WA,MD,2071
WA,MA,1642
WA,MI,2171
WA,MN,1926
WA,MS,193
WA,MO,3951
WA,MT,5054
WA,NE,923
WA,NV,3659
WA,NH,253
WA,NJ,889
WA,NM,1987
WA,NY,3864
WA,NC,1630
WA,ND,855
WA,OH,2059
WA,OK,1557
WA,OR,23320
WA,PA,1250
WA,RI,306
WA,SC,2314
WA,SD,918
WA,TN,1978
WA,TX,10823
WA,UT,3773
WA,VT,215
WA,VA,4554
WA,WA,953030
WA,WV,0
WA,WI,2390
WA,WY,781
WV,AL,432
WV,AZ,527
WV,AR,59
WV,CA,329
WV,CO,539
WV,CT,140
WV,DE,254
WV,FL,3771
WV,GA,881
WV,ID,0
WV,IL,1405
WV,IN,528
WV,IA,196
WV,KS,222
WV,KY,3758
WV,LA,142
WV,ME,70
WV,MD,3144
WV,MA,0
WV,MI,975
WV,MN,396
WV,MS,126
WV,MO,426
WV,MT,23
WV,NE,65
WV,NV,0
WV,NH,0
WV,NJ,149
WV,NM,466
WV,NY,128
WV,NC,2144
WV,ND,0
WV,OH,8291
WV,OK,0
WV,OR,50
WV,PA,4083
WV,RI,89
WV,SC,326
WV,SD,202
WV,TN,1603
WV,TX,684
WV,UT,362
WV,VT,98
WV,VA,7597
WV,WA,398
WV,WV,159425
WV,WI,242
WV,WY,49
WI,AL,303
WI,AZ,7798
WI,AR,1542
WI,CA,3958
WI,CO,3498
WI,CT,50
WI,DE,0
WI,FL,9295
WI,GA,3597
WI,ID,366
WI,IL,11072
WI,IN,3350
WI,IA,4081
WI,KS,459
WI,KY,681
WI,LA,272
WI,ME,102
WI,MD,1511
WI,MA,360
WI,MI,4400
WI,MN,15429
WI,MS,1972
WI,MO,1933
WI,MT,846
WI,NE,664
WI,NV,1438
WI,NH,108
WI,NJ,56
WI,NM,285
WI,NY,2573
WI,NC,1816
WI,ND,605
WI,OH,2250
WI,OK,135
WI,OR,903
WI,PA,545
WI,RI,0
WI,SC,497
WI,SD,440
WI,TN,2681
WI,TX,5054
WI,UT,764
WI,VT,0
WI,VA,1131
WI,WA,2176
WI,WV,276
WI,WI,672491
WI,WY,35
WY,AL,436
WY,AZ,1458
WY,AR,41
WY,CA,1425
WY,CO,5690
WY,CT,0
WY,DE,0
WY,FL,873
WY,GA,0
WY,ID,1177
WY,IL,78
WY,IN,139
WY,IA,879
WY,KS,1009
WY,KY,0
WY,LA,155
WY,ME,0
WY,MD,202
WY,MA,54
WY,MI,213
WY,MN,515
WY,MS,0
WY,MO,104
WY,MT,1722
WY,NE,631
WY,NV,163
WY,NH,176
WY,NJ,0
WY,NM,0
WY,NY,51
WY,NC,1139
WY,ND,0
WY,OH,311
WY,OK,2114
WY,OR,228
WY,PA,218
WY,RI,98
WY,SC,287
WY,SD,964
WY,TN,453
WY,TX,1600
WY,UT,746
WY,VT,19
WY,VA,193
WY,WA,442
WY,WV,57
WY,WI,536
WY,WY,61851
